90,basic,90.0,0.241,4151.63,21.678,15507.81,large,large
91,basic,91.0,0.237,4213.33,21.598,15738.27,large,large
92,basic,92.0,0.235,4259.71,21.598,15911.5,large,large
93,basic,93.0,0.24,4162.33,22.343,15547.77,large,large
94,basic,94.0,0.236,4245.58,22.141,15858.74,large,large
95,basic,95.0,0.239,4187.94,22.684,15643.42,large,large
96,basic,96.0,0.239,4184.35,22.943,15630.0,large,large
97,basic,97.0,0.242,4132.85,23.471,15437.63,large,large
98,basic,98.0,0.246,4058.79,24.145,15161.0,large,large
99,basic,99.0,0.239,4177.72,23.697,15605.25,large,large
100,basic,1.0,2.722,367.38,2.722,1372.31,small,medium
101,basic,10.0,0.913,1095.48,9.128,4092.01,small,medium
102,basic,100.0,0.764,1308.9,76.4,4889.21,small,medium
103,basic,11.0,0.831,1202.99,9.144,4493.61,small,medium
104,basic,12.0,0.817,1223.8,9.806,4571.31,medium,medium
105,basic,13.0,0.81,1234.45,10.531,4611.12,medium,medium
106,basic,14.0,0.823,1215.09,11.522,4538.8,medium,medium
107,basic,15.0,0.84,1190.27,12.602,4446.09,small,medium
108,basic,16.0,0.804,1243.45,12.867,4644.73,medium,medium
109,basic,17.0,0.836,1196.04,14.214,4467.63,small,medium
110,basic,18.0,0.819,1220.8,14.744,4560.13,medium,medium
111,basic,19.0,0.815,1226.55,15.491,4581.6,medium,medium
112,basic,2.0,1.58,632.93,3.16,2364.22,medium,medium
113,basic,20.0,0.811,1233.53,16.214,4607.68,medium,medium
114,basic,21.0,0.796,1256.18,16.717,4692.28,medium,medium
115,basic,22.0,0.789,1268.23,17.347,4737.28,medium,medium
116,basic,23.0,0.797,1254.71,18.331,4686.79,medium,medium
117,basic,24.0,0.788,1268.54,18.919,4738.45,medium,medium
118,basic,25.0,0.778,1285.68,19.445,4802.45,medium,medium
119,basic,26.0,0.779,1283.78,20.253,4795.37,medium,medium
120,basic,27.0,0.794,1258.88,21.448,4702.36,medium,medium
121,basic,28.0,0.799,1251.04,22.381,4673.07,medium,medium
122,basic,29.0,0.799,1252.22,23.159,4677.49,medium,medium
123,basic,3.0,1.29,775.28,3.87,2895.93,small,medium
124,basic,30.0,0.801,1248.6,24.027,4663.96,small,medium
125,basic,31.0,0.809,1235.39,25.093,4614.63,medium,medium
126,basic,32.0,0.8,1250.77,25.584,4672.07,small,medium
127,basic,33.0,0.809,1236.8,26.682,4619.9,medium,medium
128,basic,34.0,0.87,1148.81,29.596,4291.19,small,medium
129,basic,35.0,0.899,1112.36,31.465,4155.07,small,medium
130,basic,36.0,0.76,1316.63,27.343,4918.07,medium,medium
131,basic,37.0,0.882,1133.87,32.632,4235.41,small,medium
132,basic,38.0,0.89,1123.61,33.82,4197.08,small,medium
133,basic,39.0,0.813,1230.12,31.704,4594.94,small,medium
134,basic,4.0,1.115,896.78,4.46,3349.8,small,medium
135,basic,40.0,0.828,1207.66,33.122,4511.03,small,medium
136,basic,41.0,0.795,1257.09,32.615,4695.67,medium,medium
137,basic,42.0,0.796,1256.61,33.423,4693.87,medium,medium
138,basic,43.0,0.763,1310.06,32.823,4893.54,medium,medium
139,basic,44.0,0.893,1119.55,39.301,4181.92,small,medium
140,basic,45.0,0.88,1136.45,39.597,4245.05,small,medium
141,basic,46.0,0.739,1353.06,33.997,5054.17,medium,medium
142,basic,47.0,0.748,1336.73,35.16,4993.16,medium,medium
143,basic,48.0,0.741,1349.64,35.565,5041.4,medium,medium
144,basic,49.0,0.728,1374.53,35.649,5134.36,medium,medium
145,basic,5.0,1.015,985.11,5.076,3679.73,small,medium
146,basic,50.0,0.75,1333.33,37.5,4980.44,medium,medium
147,basic,51.0,0.747,1338.98,38.089,5001.58,medium,medium
148,basic,52.0,0.773,1293.46,40.202,4831.54,medium,medium
149,basic,53.0,0.757,1320.64,40.132,4933.04,medium,medium
150,basic,54.0,0.782,1278.96,42.222,4777.38,medium,medium
151,basic,55.0,0.794,1259.24,43.677,4703.71,medium,medium
152,basic,56.0,0.745,1342.89,41.701,5016.15,medium,medium
153,basic,57.0,0.745,1342.77,42.45,5015.71,medium,medium
154,basic,58.0,0.748,1336.26,43.405,4991.42,medium,medium
155,basic,59.0,0.802,1246.16,47.345,4654.86,small,medium
156,basic,6.0,0.947,1055.44,5.685,3942.42,small,medium
157,basic,60.0,0.739,1352.85,44.351,5053.36,medium,medium
158,basic,61.0,0.744,1343.42,45.407,5018.13,medium,medium
159,basic,62.0,0.743,1346.01,46.062,5027.81,medium,medium
160,basic,63.0,0.735,1360.77,46.297,5082.95,medium,medium
161,basic,64.0,0.75,1333.12,48.008,4979.69,medium,medium
162,basic,65.0,0.745,1341.44,48.455,5010.75,medium,medium
163,basic,66.0,0.759,1317.39,50.099,4920.92,medium,medium
164,basic,67.0,0.764,1309.28,51.173,4890.61,medium,medium
165,basic,68.0,0.762,1311.56,51.847,4899.14,medium,medium
166,basic,69.0,0.74,1350.83,51.08,5045.82,medium,medium
167,basic,7.0,0.86,1162.56,6.021,4342.58,small,medium
168,basic,70.0,0.79,1265.17,55.329,4725.85,medium,medium
169,basic,71.0,0.779,1284.37,55.28,4797.57,medium,medium
170,basic,72.0,0.857,1166.49,61.723,4357.27,small,medium
171,basic,73.0,0.895,1117.86,65.304,4175.59,medium,medium
172,basic,74.0,0.761,1314.33,56.303,4909.48,medium,medium
173,basic,75.0,0.815,1227.25,61.112,4584.19,medium,medium
174,basic,76.0,0.751,1331.1,57.096,4972.14,medium,medium
175,basic,77.0,0.753,1327.18,58.018,4957.5,medium,medium
176,basic,78.0,0.856,1167.68,66.799,4361.68,medium,medium
177,basic,79.0,0.856,1168.02,67.636,4362.97,medium,medium
178,basic,8.0,0.844,1184.84,6.752,4425.79,small,medium
179,basic,80.0,0.758,1318.73,60.664,4925.94,medium,medium
180,basic,81.0,0.757,1320.26,61.352,4931.64,medium,medium
181,basic,82.0,0.767,1303.89,62.889,4870.5,medium,medium
182,basic,83.0,0.769,1299.63,63.864,4854.59,medium,medium
183,basic,84.0,0.761,1313.7,63.941,4907.15,medium,medium
184,basic,85.0,0.764,1308.26,64.972,4886.8,medium,medium
185,basic,86.0,0.877,1139.9,75.445,4257.91,medium,medium
186,basic,87.0,0.801,1248.05,69.708,4661.92,small,medium
187,basic,88.0,0.782,1279.08,68.799,4777.83,medium,medium
188,basic,89.0,0.752,1330.42,66.896,4969.58,medium,medium
189,basic,9.0,0.934,1070.12,8.41,3997.29,small,medium
190,basic,90.0,0.76,1315.16,68.433,4912.58,medium,medium
191,basic,91.0,0.828,1208.11,75.324,4512.71,small,medium
192,basic,92.0,0.751,1331.48,69.096,4973.55,medium,medium
193,basic,93.0,0.731,1367.67,67.999,5108.71,medium,medium
194,basic,94.0,0.772,1296.1,72.526,4841.37,small,medium
195,basic,95.0,0.76,1316.28,72.173,4916.79,medium,medium
196,basic,96.0,0.768,1301.27,73.774,4860.71,small,medium
197,basic,97.0,0.764,1309.16,74.093,4890.19,medium,medium
198,basic,98.0,0.763,1310.57,74.777,4895.44,medium,medium
199,basic,99.0,0.769,1301.02,76.094,4859.76,small,medium
200,basic,1.0,1.303,767.41,1.303,2866.56,large,medium
201,basic,10.0,0.392,2551.98,3.919,9532.56,large,medium
202,basic,100.0,0.392,2550.45,39.209,9526.84,medium,medium
203,basic,11.0,0.391,2556.29,4.303,9548.64,large,medium
204,basic,12.0,0.439,2279.76,5.264,8515.72,large,medium
205,basic,13.0,0.42,2379.64,5.463,8888.81,large,medium
206,basic,14.0,0.421,2372.59,5.901,8862.44,large,medium
207,basic,15.0,0.394,2539.67,5.906,9486.56,large,medium
208,basic,16.0,0.399,2506.55,6.383,9362.84,large,medium
209,basic,17.0,0.39,2564.54,6.629,9579.45,medium,medium
210,basic,18.0,0.419,2385.79,7.545,8911.75,large,medium
211,basic,19.0,0.392,2550.45,7.45,9526.84,medium,medium
212,basic,2.0,0.67,1493.33,1.339,5578.12,medium,medium
213,basic,20.0,0.385,2596.31,7.703,9698.13,medium,medium
214,basic,21.0,0.385,2594.77,8.093,9692.37,medium,medium
215,basic,22.0,0.384,2604.48,8.447,9728.64,medium,medium
216,basic,23.0,15.89,62.93,365.466,235.08,medium,medium
217,basic,24.0,0.39,2562.45,9.366,9571.64,medium,medium
218,basic,25.0,0.375,2669.42,9.365,9971.23,large,medium
219,basic,26.0,0.393,2546.75,10.209,9513.01,medium,medium
220,basic,27.0,0.376,2657.98,10.158,9928.5,large,medium
221,basic,28.0,0.38,2631.78,10.639,9830.62,large,medium
222,basic,29.0,0.414,2413.25,12.017,9014.34,large,medium
223,basic,3.0,0.514,1943.77,1.543,7260.65,small,medium
224,basic,30.0,0.375,2665.1,11.257,9955.07,large,medium
225,basic,31.0,0.374,2676.32,11.583,9997.01,medium,medium
226,basic,32.0,0.382,2614.75,12.238,9767.0,medium,medium
227,basic,33.0,0.392,2552.96,12.926,9536.21,medium,medium
228,basic,34.0,0.383,2611.36,13.02,9754.35,medium,medium
229,basic,35.0,0.373,2681.53,13.052,10016.47,medium,medium
230,basic,36.0,0.377,2651.12,13.579,9902.87,medium,medium
231,basic,37.0,0.41,2439.99,15.164,9114.24,medium,medium
232,basic,38.0,0.374,2670.24,14.231,9974.29,medium,medium
233,basic,39.0,0.387,2582.71,15.1,9647.33,medium,medium
234,basic,4.0,0.442,2261.9,1.768,8449.0,large,medium
235,basic,40.0,0.412,2427.64,16.477,9068.1,medium,medium
236,basic,41.0,0.393,2541.61,16.131,9493.82,medium,medium
237,basic,42.0,0.384,2603.07,16.135,9723.38,medium,medium
238,basic,43.0,0.386,2588.37,16.613,9668.49,medium,medium
239,basic,44.0,0.386,2593.01,16.969,9685.81,medium,medium
240,basic,45.0,0.384,2602.22,17.293,9720.21,medium,medium
241,basic,46.0,0.381,2627.56,17.507,9814.87,medium,medium
242,basic,47.0,0.386,2589.26,18.152,9671.81,medium,medium
243,basic,48.0,0.385,2600.37,18.459,9713.31,medium,medium
244,basic,49.0,0.386,2591.61,18.907,9680.56,medium,medium
245,basic,5.0,0.43,2324.55,2.151,8683.03,large,medium
246,basic,50.0,0.381,2626.47,19.037,9810.79,medium,medium
247,basic,51.0,0.384,2607.46,19.559,9739.78,medium,medium
248,basic,52.0,0.388,2578.89,20.164,9633.05,medium,medium
249,basic,53.0,0.432,2314.59,22.898,8645.81,medium,medium
250,basic,54.0,0.379,2639.47,20.459,9859.35,medium,medium
251,basic,55.0,0.382,2615.45,21.029,9769.61,medium,medium
252,basic,56.0,0.384,2605.94,21.489,9734.09,medium,medium
253,basic,57.0,0.388,2577.49,22.115,9627.84,medium,medium
254,basic,58.0,0.387,2581.14,22.471,9641.48,medium,medium
255,basic,59.0,0.407,2457.47,24.008,9179.53,medium,medium
256,basic,6.0,0.383,2612.3,2.297,9757.84,large,medium
257,basic,60.0,0.383,2608.36,23.003,9743.16,medium,medium
258,basic,61.0,0.383,2611.84,23.355,9756.14,medium,medium
259,basic,62.0,0.396,2523.02,24.574,9424.35,medium,medium
260,basic,63.0,0.396,2524.7,24.953,9430.63,medium,medium
261,basic,64.0,0.398,2509.53,25.503,9373.98,medium,medium
262,basic,65.0,0.51,1960.21,33.16,7322.07,small,medium
263,basic,66.0,0.527,1896.49,34.801,7084.06,small,medium
264,basic,67.0,0.514,1944.17,34.462,7262.16,small,medium
265,basic,68.0,0.503,1986.52,34.231,7420.33,small,medium
266,basic,69.0,0.522,1917.53,35.984,7162.64,small,medium
267,basic,7.0,0.412,2425.24,2.886,9059.13,large,medium
268,basic,70.0,0.523,1912.61,36.599,7144.27,small,medium
269,basic,71.0,0.403,2481.53,28.611,9269.37,medium,medium
270,basic,72.0,0.418,2392.4,30.095,8936.46,medium,medium
271,basic,73.0,0.4,2500.11,29.199,9338.78,medium,medium
272,basic,74.0,0.41,2439.83,30.33,9113.64,medium,medium
273,basic,75.0,0.417,2396.44,31.296,8951.54,medium,medium
274,basic,76.0,0.407,2456.82,30.934,9177.07,medium,medium
275,basic,77.0,0.421,2372.94,32.449,8863.77,medium,medium
276,basic,78.0,0.403,2484.16,31.399,9279.22,medium,medium
277,basic,79.0,0.384,2606.18,30.313,9734.98,medium,medium
278,basic,8.0,0.402,2488.32,3.215,9294.76,large,medium
279,basic,80.0,0.38,2634.27,30.369,9839.92,medium,medium
280,basic,81.0,0.4,2502.54,32.367,9347.87,medium,medium
281,basic,82.0,0.39,2564.85,31.971,9580.6,medium,medium
282,basic,83.0,0.433,2307.96,35.962,8621.04,medium,medium
283,basic,84.0,0.436,2294.13,36.615,8569.36,medium,medium
284,basic,85.0,0.387,2586.95,32.857,9663.16,medium,medium
285,basic,86.0,0.391,2554.4,33.667,9541.59,medium,medium
286,basic,87.0,0.39,2564.65,33.923,9579.89,medium,medium
287,basic,88.0,0.395,2531.98,34.755,9457.83,medium,medium
288,basic,89.0,0.435,2297.23,38.742,8580.98,medium,medium
289,basic,9.0,0.403,2483.29,3.624,9275.97,large,medium
290,basic,90.0,0.415,2406.85,37.393,8990.45,medium,medium
291,basic,91.0,0.387,2582.73,35.234,9647.41,medium,medium
292,basic,92.0,0.392,2553.25,36.033,9537.28,medium,medium
293,basic,93.0,0.389,2569.25,36.197,9597.07,medium,medium
294,basic,94.0,0.393,2547.0,36.906,9513.93,medium,medium
295,basic,95.0,0.386,2589.75,36.683,9673.62,medium,medium
296,basic,96.0,0.385,2598.89,36.939,9707.78,medium,medium
297,basic,97.0,0.39,2563.96,37.832,9577.28,medium,medium
298,basic,98.0,0.417,2398.45,40.86,8959.05,medium,medium
299,basic,99.0,0.417,2396.68,41.307,8952.46,medium,medium
