filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
small1_apache2_c_490,Apache/2.4.7,52.38.64.194,11510,490,10.810,10000,0,117830000,115100000,925.11,529.667,1.081,10645.08,small1
small1_apache2_c_50,Apache/2.4.7,52.38.64.194,11510,50,12.014,10000,0,117830000,115100000,832.36,60.070,1.201,9577.81,small1
small1_apache2_c_500,Apache/2.4.7,52.38.64.194,11510,500,11.272,10000,0,117830000,115100000,887.18,563.583,1.127,10208.64,small1
small1_apache2_c_510,Apache/2.4.7,52.38.64.194,11510,510,12.335,10000,0,117830000,115100000,810.68,629.101,1.234,9328.37,small1
small1_apache2_c_520,Apache/2.4.7,52.38.64.194,11510,520,10.540,10000,0,117830000,115100000,948.79,548.064,1.054,10917.62,small1
small1_apache2_c_530,Apache/2.4.7,52.38.64.194,11510,530,10.164,10000,0,117830000,115100000,983.90,538.672,1.016,11321.60,small1
small1_apache2_c_540,Apache/2.4.7,52.38.64.194,11510,540,10.861,10000,0,117830000,115100000,920.69,586.515,1.086,10594.25,small1
small1_apache2_c_550,Apache/2.4.7,52.38.64.194,11510,550,10.539,10000,0,117830000,115100000,948.87,579.637,1.054,10918.49,small1
small1_apache2_c_560,Apache/2.4.7,52.38.64.194,11510,560,10.062,10000,0,117830000,115100000,993.87,563.455,1.006,11436.28,small1
small1_apache2_c_570,Apache/2.4.7,52.38.64.194,11510,570,11.522,10000,0,117830000,115100000,867.92,656.743,1.152,9987.01,small1
small1_apache2_c_580,Apache/2.4.7,52.38.64.194,11510,580,11.865,10000,0,117830000,115100000,842.78,688.198,1.187,9697.74,small1
small1_apache2_c_590,Apache/2.4.7,52.38.64.194,11510,590,11.268,10000,0,117830000,115100000,887.49,664.794,1.127,10212.24,small1
small1_apache2_c_60,Apache/2.4.7,52.38.64.194,11510,60,11.475,10000,0,117830000,115100000,871.46,68.850,1.147,10027.77,small1
small1_apache2_c_600,Apache/2.4.7,52.38.64.194,11510,600,11.693,10000,0,117830000,115100000,855.24,701.556,1.169,9841.12,small1
small1_apache2_c_610,Apache/2.4.7,52.38.64.194,11510,610,10.716,10000,0,117830000,115100000,933.19,653.675,1.072,10738.02,small1
small1_apache2_c_620,Apache/2.4.7,52.38.64.194,11510,620,10.780,10000,0,117830000,115100000,927.69,668.330,1.078,10674.72,small1
small1_apache2_c_630,Apache/2.4.7,52.38.64.194,11510,630,12.171,10000,0,117830000,115100000,821.61,766.784,1.217,9454.17,small1
small1_apache2_c_640,Apache/2.4.7,52.38.64.194,11510,640,11.715,10000,0,117830000,115100000,853.62,749.750,1.171,9822.44,small1
small1_apache2_c_650,Apache/2.4.7,52.38.64.194,11510,650,13.136,10000,0,117830000,115100000,761.24,853.870,1.314,8759.47,small1
small1_apache2_c_660,Apache/2.4.7,52.38.64.194,11510,660,12.648,10000,0,117830000,115100000,790.65,834.760,1.265,9097.84,small1
small1_apache2_c_670,Apache/2.4.7,52.38.64.194,11510,670,11.602,10000,0,117830000,115100000,861.89,777.361,1.160,9917.63,small1
small1_apache2_c_680,Apache/2.4.7,52.38.64.194,11510,680,12.393,10000,0,117830000,115100000,806.88,842.749,1.239,9284.68,small1
small1_apache2_c_690,Apache/2.4.7,52.38.64.194,11510,690,10.755,10000,0,117830000,115100000,929.80,742.097,1.076,10699.03,small1
