filename,server,serverIP,doclength,concurrency,time,compreq,failreq,tottran,htmltran,reqpersec,timeperreqall,timeperreq,transrate,type
nano_2676_apache2_c_470,Apache/2.4.7,52.39.167.138,11510,470,9.552,10000,0,117830000,115100000,1046.85,448.967,0.955,12045.90,nano
nano_2676_apache2_c_480,Apache/2.4.7,52.39.167.138,11510,480,9.375,10000,0,117830000,115100000,1066.69,449.988,0.937,12274.28,nano
nano_2676_apache2_c_490,Apache/2.4.7,52.39.167.138,11510,490,10.406,10000,0,117830000,115100000,960.96,509.904,1.041,11057.66,nano
nano_2676_apache2_c_50,Apache/2.4.7,52.39.167.138,11510,50,9.252,10000,0,117830000,115100000,1080.86,46.260,0.925,12437.26,nano
nano_2676_apache2_c_500,Apache/2.4.7,52.39.167.138,11510,500,10.244,10000,0,117830000,115100000,976.16,512.210,1.024,11232.53,nano
nano_2676_apache2_c_510,Apache/2.4.7,52.39.167.138,11510,510,9.795,10000,0,117830000,115100000,1020.88,499.568,0.980,11747.13,nano
nano_2676_apache2_c_520,Apache/2.4.7,52.39.167.138,11510,520,9.902,10000,0,117830000,115100000,1009.89,514.906,0.990,11620.68,nano
nano_2676_apache2_c_530,Apache/2.4.7,52.39.167.138,11510,530,10.242,10000,0,117830000,115100000,976.38,542.819,1.024,11235.09,nano
nano_2676_apache2_c_540,Apache/2.4.7,52.39.167.138,11510,540,10.015,10000,0,117830000,115100000,998.47,540.829,1.002,11489.20,nano
nano_2676_apache2_c_550,Apache/2.4.7,52.39.167.138,11510,550,11.214,10000,0,117830000,115100000,891.72,616.784,1.121,10260.90,nano
nano_2676_apache2_c_560,Apache/2.4.7,52.39.167.138,11510,560,10.347,10000,0,117830000,115100000,966.50,579.411,1.035,11121.35,nano
nano_2676_apache2_c_570,Apache/2.4.7,52.39.167.138,11510,570,10.052,10000,0,117830000,115100000,994.80,572.979,1.005,11447.01,nano
nano_2676_apache2_c_580,Apache/2.4.7,52.39.167.138,11510,580,12.577,10000,0,117830000,115100000,795.12,729.453,1.258,9149.27,nano
nano_2676_apache2_c_590,Apache/2.4.7,52.39.167.138,11510,590,10.217,10000,0,117830000,115100000,978.73,602.822,1.022,11262.09,nano
nano_2676_apache2_c_60,Apache/2.4.7,52.39.167.138,11510,60,9.490,10000,0,117830000,115100000,1053.77,56.938,0.949,12125.58,nano
nano_2676_apache2_c_600,Apache/2.4.7,52.39.167.138,11510,600,10.581,10000,0,117830000,115100000,945.13,634.833,1.058,10875.46,nano
nano_2676_apache2_c_610,Apache/2.4.7,52.39.167.138,11510,610,10.515,10000,0,117830000,115100000,951.06,641.392,1.051,10943.65,nano
nano_2676_apache2_c_620,Apache/2.4.7,52.39.167.138,11510,620,10.054,10000,0,117830000,115100000,994.67,623.325,1.005,11445.45,nano
nano_2676_apache2_c_630,Apache/2.4.7,52.39.167.138,11510,630,10.118,10000,0,117830000,115100000,988.33,637.440,1.012,11372.52,nano
nano_2676_apache2_c_640,Apache/2.4.7,52.39.167.138,11510,640,10.434,10000,0,117830000,115100000,958.39,667.786,1.043,11028.04,nano
nano_2676_apache2_c_650,Apache/2.4.7,52.39.167.138,11510,650,11.295,10000,0,117830000,115100000,885.37,734.155,1.129,10187.83,nano
nano_2676_apache2_c_660,Apache/2.4.7,52.39.167.138,11510,660,11.506,10000,0,117830000,115100000,869.10,759.408,1.151,10000.57,nano
nano_2676_apache2_c_670,Apache/2.4.7,52.39.167.138,11510,670,11.444,10000,0,117830000,115100000,873.85,766.725,1.144,10055.21,nano
nano_2676_apache2_c_680,Apache/2.4.7,52.39.167.138,11510,680,11.002,10000,0,117830000,115100000,908.92,748.140,1.100,10458.81,nano
nano_2676_apache2_c_690,Apache/2.4.7,52.39.167.138,11510,690,10.886,10000,0,117830000,115100000,918.62,751.126,1.089,10570.43,nano
nano_2676_apache2_c_70,Apache/2.4.7,52.39.167.138,11510,70,9.246,10000,0,117830000,115100000,1081.58,64.720,0.925,12445.60,nano
nano_2676_apache2_c_700,Apache/2.4.7,52.39.167.138,11510,700,10.518,10000,0,117830000,115100000,950.79,736.232,1.052,10940.56,nano
nano_2676_apache2_c_710,Apache/2.4.7,52.39.167.138,11510,710,11.077,10000,0,117830000,115100000,902.77,786.469,1.108,10388.02,nano
nano_2676_apache2_c_720,Apache/2.4.7,52.39.167.138,11510,720,10.370,10000,0,117830000,115100000,964.28,746.670,1.037,11095.82,nano
nano_2676_apache2_c_730,Apache/2.4.7,52.39.167.138,11510,730,11.076,10000,0,117830000,115100000,902.82,808.581,1.108,10388.56,nano
nano_2676_apache2_c_740,Apache/2.4.7,52.39.167.138,11510,740,10.503,10000,0,117830000,115100000,952.10,777.227,1.050,10955.70,nano
nano_2676_apache2_c_750,Apache/2.4.7,52.39.167.138,11510,750,13.185,10000,0,117830000,115100000,758.44,988.877,1.319,8727.20,nano
nano_2676_apache2_c_760,Apache/2.4.7,52.39.167.138,11510,760,11.447,10000,0,117830000,115100000,873.59,869.972,1.145,10052.27,nano
nano_2676_apache2_c_770,Apache/2.4.7,52.39.167.138,11510,770,10.892,10000,0,117830000,115100000,918.12,838.671,1.089,10564.65,nano
nano_2676_apache2_c_780,Apache/2.4.7,52.39.167.138,11510,780,15.011,10000,0,117830000,115100000,666.18,1170.850,1.501,7665.65,nano
nano_2676_apache2_c_790,Apache/2.4.7,52.39.167.138,11510,790,13.185,10000,0,117830000,115100000,758.44,1041.607,1.318,8727.28,nano
nano_2676_apache2_c_80,Apache/2.4.7,52.39.167.138,11510,80,9.932,10000,0,117830000,115100000,1006.82,79.458,0.993,11585.35,nano
