nano,E52676,0.125,0.597404040404,0.271860143753,1785.93929293,267.425525002,27.8517373737,15.4705384689,0.597404040404,0.271860143753,1487.70141414,222.767645113
micro,E52670,0.125,5.8710625,2.64770464197,1811.77447917,260.395929379,28.098625,14.2752083502,0.58715625,0.264816301429,1509.22177083,216.911804
micro,E52676,0.125,5.81046,1.88386969518,1786.5013,227.594492889,27.70077,15.6094843117,0.58107,0.188424162729,1488.1696,189.587642883
small,E52670,0.125,0.52513,0.167487471472,1976.9355,260.451632406,24.66725,13.813650714,0.52513,0.167487471472,1646.8024,216.957746315
small,E52676,0.125,0.76767,0.815621407946,1529.8409,311.20504888,31.65887,16.5490946639,0.76767,0.815621407946,1274.3688,259.236302922
medium,E52670,0.125,0.73301010101,0.881113408298,1556.84131313,205.346986843,31.8254545455,16.8023380433,0.73301010101,0.881113408298,1296.86080808,171.055790218
medium,E52676,0.125,0.684020618557,2.40459880264,3020.74298969,631.111155755,19.5124226804,29.3743969385,0.684020618557,2.40459880264,2516.30278351,525.720178168
large,E52676,0.125,0.25919,0.191983889689,4352.4851,841.406942821,11.36959,7.09643082133,0.25919,0.191983889689,3625.6541,700.898668554
