1,64.20234,,,Label
2,64.20101,,X-axis,Trial Number
3,64.23327,,Y-axis,Bandwidth ( Mbps)
4,64.25395,,,
5,64.17725,,,
6,64.24125,,,
7,64.2474,,,
8,64.31263,,,
9,64.12626,,,
10,64.38154,,,
11,64.16056,,,
12,64.09073,,,
13,64.13588,,,
14,64.07291,,,
15,64.25088,,,
16,64.40387,,,
17,64.30904,,,
18,64.31621,,,
19,64.1109,,,
20,64.05755,,,
21,64.22968,,,
22,64.26153,,,
23,64.22845,,,
24,64.3755,,,
25,64.29235,,,
26,64.35707,,,
27,64.3287,,,
28,64.18084,,,
29,64.1109,,,
30,64.17377,,,
31,64.29778,,,
32,64.07537,,,
33,64.05151,,,
34,64.30433,,,
35,64.32389,,,
36,64.30853,,,
37,64.11796,,,
38,64.0598,,,
39,64.09974,,,
40,64.2604,,,
41,64.10383,,,
42,64.10854,,,
43,64.2558,,,
44,64.25805,,,
45,64.26993,,,
46,64.20756,,,
47,64.3329,,,
48,64.26399,,,
49,64.3798,,,
50,64.24013,,,
51,64.22764,,,
52,64.11663,,,
53,64.29932,,,
54,64.26511,,,
55,64.25088,,,
56,64.10732,,,
57,64.29716,,,
58,64.14397,,,
59,64.38851,,,
60,64.29,,,
61,64.30956,,,
62,64.13814,,,
63,64.09656,,,
64,64.31857,,,
65,64.38031,,,
66,64.20828,,,
67,64.02918,,,
68,64.12165,,,
69,64.12165,,,
70,64.0895,,,
71,64.2046,,,
72,64.21125,,,
73,64.25037,,,
74,64.42383,,,
75,64.45722,,,
76,64.26757,,,
77,64.13937,,,
78,64.15596,,,
79,64.23788,,,
80,64.14479,,,
81,64.06359,,,
82,64.11561,,,
83,64.25211,,,
84,64.39547,,,
85,64.25682,,,
86,64.18678,,,
87,64.22364,,,
88,64.55767,,,
89,64.26388,,,
90,64.17449,,,
91,64.2176,,,
92,64.20234,,,
93,64.44892,,,
94,64.32317,,,
95,64.12268,,,
96,64.15012,,,
97,64.34877,,,
98,64.31375,,,
99,64.26993,,,
100,64.13169,,,
101,64.2604,,,
102,64.07885,,,
103,64.47155,,,
104,64.19866,,,
105,64.13937,,,
106,64.06113,,,
107,64.3031,,,
108,64.38021,,,
109,64.1749,,,
110,64.14162,,,
111,64.10619,,,
112,64.21647,,,
113,64.20951,,,
114,64.226,,,
115,64.09769,,,
116,64.29604,,,
117,64.19876,,,
118,64.21422,,,
119,64.22354,,,
120,64.14418,,,
121,64.35164,,,
122,64.32451,,,
123,64.49818,,,
124,64.38257,,,
125,64.21053,,,
126,64.0895,,,
127,64.23081,,,
128,64.45619,,,
129,64.28764,,,
130,64.08243,,,
131,64.30915,,,
132,64.18084,,,
133,64.63816,,,
134,64.1791,,,
135,64.27105,,,
136,64.15718,,,
137,64.26051,,,
138,64.61624,,,
139,64.16671,,,
140,64.16671,,,
141,64.33516,,,
142,64.32399,,,
143,64.50176,,,
144,64.11561,,,
145,64.27771,,,
146,64.08479,,,
147,64.33618,,,
148,64.23552,,,
149,64.20234,,,
150,64.32799,,,
151,64.25989,,,
152,64.3287,,,
153,64.23788,,,
154,64.13937,,,
155,64.19272,,,
156,64.09257,,,
157,64.11684,,,
158,64.32799,,,
159,64.36608,,,
160,64.30259,,,
161,64.25917,,,
162,64.10619,,,
163,64.30433,,,
164,64.34171,,,
165,64.18043,,,
166,64.16906,,,
167,64.11192,,,
168,64.35666,,,
169,64.50473,,,
170,64.18196,,,
171,64.38267,,,
172,64.21176,,,
173,64.17029,,,
174,64.28764,,,
175,64.30648,,,
176,64.35297,,,
177,64.22006,,,
178,64.27351,,,
179,64.22835,,,
180,64.15831,,,
181,64.27822,,,
182,64.34099,,,
183,64.08397,,,
184,64.26757,,,
185,64.21187,,,
186,64.28058,,,
187,64.41574,,,
188,64.25928,,,
189,64.3031,,,
190,64.28887,,,
191,64.33741,,,
192,64.08602,,,
193,64.17736,,,
194,64.11919,,,
195,64.21299,,,
196,64.39199,,,
197,64.18801,,,
198,64.37366,,,
199,64.38144,,,
200,64.35062,,,
201,64.34939,,,
202,64.51313,,,
203,64.15012,,,
204,64.33341,,,
205,64.16302,,,
206,64.3542,,,
207,64.31498,,,
208,64.2432,,,
209,64.12472,,,
210,64.14705,,,
211,64.27822,,,
212,64.24975,,,
213,64.26747,,,
214,64.16261,,,
215,64.19169,,,
216,64.36239,,,
217,64.2391,,,
218,64.26982,,,
219,64.28652,,,
220,64.26696,,,
221,64.35994,,,
222,64.40868,,,
223,64.05816,,,
224,64.18463,,,
225,64.09789,,,
226,64.27658,,,
227,64.30188,,,
228,64.08008,,,
229,64.0641,,,
230,64.32911,,,
231,64.29962,,,
232,64.20101,,,
233,64.22477,,,
234,64.13169,,,
235,64.31027,,,
236,64.42516,,,
237,64.33157,,,
238,64.32215,,,
239,64.32922,,,
240,64.33628,,,
241,64.12513,,,
242,64.12964,,,
243,64.18442,,,
244,64.1452,,,
245,64.34816,,,
246,64.3326,,,
247,64.20408,,,
248,64.13824,,,
249,64.25928,,,
250,64.3327,,,
251,64.34703,,,
252,64.05878,,,
253,64.19763,,,
254,64.10977,,,
255,64.3838,,,
256,64.27249,,,
257,64.18084,,,
258,64.27464,,,
259,64.21412,,,
260,64.42179,,,
261,64.4098,,,
262,64.3198,,,
263,64.28058,,,
264,64.28529,,,
265,64.36598,,,
266,64.37908,,,
267,64.12462,,,
268,64.36588,,,
269,64.4098,,,
270,64.09728,,,
271,64.31857,,,
272,64.08233,,,
273,64.21371,,,
274,64.31857,,,
275,64.25201,,,
276,64.21125,,,
277,64.0599,,,
278,64.11919,,,
279,64.20173,,,
280,64.34468,,,
281,64.18872,,,
282,64.22958,,,
283,64.35011,,,
284,64.18094,,,
285,64.30843,,,
286,64.17029,,,
287,64.29123,,,
288,64.20173,,,
289,64.27351,,,
290,64.4224,,,
291,64.09902,,,
292,64.28006,,,
293,64.21637,,,
294,64.3073,,,
295,64.2261,,,
296,64.26276,,,
297,64.33229,,,
298,64.24146,,,
299,64.12165,,,
300,64.29706,,,
301,64.22006,,,
302,64.27208,,,
303,64.28539,,,
304,64.10865,,,
305,64.22129,,,
306,64.3328,,,
307,64.11151,,,
308,64.17152,,,
309,64.35113,,,
310,64.23603,,,
311,64.27464,,,
312,64.36833,,,
313,64.23501,,,
314,64.18452,,,
315,64.22129,,,
316,64.43827,,,
317,64.2006,,,
318,64.08837,,,
319,64.12513,,,
320,64.16189,,,
321,64.2302,,,
322,64.15555,,,
323,64.32522,,,
324,64.49828,,,
325,64.13937,,,
326,64.21524,,,
327,64.1962,,,
328,64.23665,,,
329,64.48814,,,
330,64.23316,,,
331,64.17613,,,
332,64.08786,,,
333,64.27351,,,
334,64.64113,,,
335,64.27116,,,
336,64.14643,,,
337,64.1537,,,
338,64.31969,,,
339,64.2686,,,
340,64.25088,,,
341,64.32563,,,
342,64.23941,,,
343,64.22426,,,
344,64.41585,,,
345,64.30659,,,
346,64.10271,,,
347,64.11796,,,
348,64.3458,,,
349,64.40397,,,
350,64.07649,,,
351,64.29665,,,
352,64.17971,,,
353,64.19866,,,
354,64.4395,,,
355,64.24136,,,
356,64.32563,,,
357,64.18207,,,
358,64.06472,,,
359,64.34345,,,
360,64.32901,,,
361,64.25201,,,
362,64.22784,,,
363,64.04219,,,
364,64.23962,,,
365,64.25917,,,
366,64.27812,,,
367,64.21606,,,
368,64.17838,,,
369,64.51415,,,
370,64.25088,,,
371,64.22129,,,
372,64.0895,,,
373,64.175,,,
374,64.25631,,,
375,64.35891,,,
376,64.32922,,,
377,64.3244,,,
378,64.32297,,,
379,64.24607,,,
380,64.3584,,,
381,64.12646,,,
382,64.30075,,,
383,64.286,,,
384,64.42762,,,
385,64.26511,,,
386,64.28764,,,
387,64.21422,,,
388,64.11981,,,
389,64.37202,,,
390,64.1536,,,
391,64.24617,,,
392,64.2474,,,
393,64.21289,,,
394,64.11448,,,
395,64.12872,,,
396,64.16906,,,
397,64.1108,,,
398,64.08909,,,
399,64.12513,,,
400,64.16138,,,
401,64.28416,,,
402,64.04803,,,
403,64.30259,,,
404,64.34222,,,
405,64.33628,,,
406,64.13322,,,
407,64.24678,,,
408,64.29481,,,
409,64.39916,,,
410,64.14776,,,
411,64.3198,,,
412,64.17613,,,
413,64.30546,,,
414,64.30024,,,
415,64.15544,,,
416,64.31375,,,
417,64.20931,,,
418,64.35277,,,
419,64.18924,,,
420,64.29112,,,
421,64.09533,,,
422,64.15237,,,
423,64.28529,,,
424,64.30013,,,
425,64.10967,,,
426,64.30075,,,
427,64.35656,,,
428,64.10967,,,
429,64.16527,,,
430,64.31857,,,
431,64.11049,,,
432,64.33106,,,
433,64.20234,,,
434,64.16067,,,
435,64.11899,,,
436,64.30382,,,
437,64.21299,,,
438,64.48579,,,
439,64.3198,,,
440,64.37612,,,
441,64.20111,,,
442,64.22845,,,
443,64.42179,,,
444,64.15544,,,
445,64.13824,,,
446,64.10148,,,
447,64.22364,,,
448,64.63293,,,
449,64.45742,,,
450,64.23081,,,
451,64.11438,,,
452,64.31263,,,
453,64.43663,,,
454,64.08602,,,
455,64.08714,,,
456,64.21248,,,
457,64.33403,,,
458,64.38195,,,
459,64.06472,,,
460,64.03922,,,
461,64.31027,,,
462,64.36598,,,
463,64.46152,,,
464,64.44421,,,
465,64.20091,,,
466,64.17613,,,
467,64.36495,,,
468,64.30781,,,
469,64.22723,,,
470,64.34693,,,
471,64.2089,,,
472,64.16189,,,
473,64.44677,,,
474,64.45138,,,
475,64.29358,,,
476,64.17019,,,
477,64.35645,,,
478,64.28047,,,
479,64.41349,,,
480,64.30075,,,
481,64.2006,,,
482,64.20582,,,
483,64.30976,,,
484,64.1964,,,
485,64.19466,,,
486,64.30669,,,
487,64.31795,,,
488,64.28529,,,
489,64.3287,,,
490,64.1537,,,
491,64.24218,,,
492,64.09738,,,
493,64.48456,,,
494,64.37663,,,
495,64.05745,,,
496,64.32328,,,
497,64.17367,,,
498,64.21524,,,
499,64.14193,,,
500,64.14418,,,
501,64.29235,,,
502,64.1194,,,
503,64.30075,,,
504,64.22948,,,
505,64.24965,,,
506,64.115,,,
507,64.35,,,
508,64.48814,,,
509,64.33167,,,
510,64.06943,,,
511,64.42301,,,
512,64.36219,,,
513,64.33823,,,
514,64.39086,,,
515,64.0812,,,
516,64.12032,,,
517,64.23552,,,
518,64.17971,,,
519,64.2474,,,
520,64.28887,,,
521,64.16896,,,
522,64.18514,,,
523,64.31375,,,
524,64.28897,,,
525,64.08776,,,
526,64.19517,,,
527,64.37192,,,
528,64.2604,,,
529,64.13824,,,
530,64.30382,,,
531,64.16302,,,
532,64.47985,,,
533,64.17613,,,
534,64.17859,,,
535,64.26276,,,
536,64.14776,,,
537,64.34406,,,
538,64.26266,,,
539,64.22671,,,
540,64.08837,,,
541,64.18801,,,
542,64.22589,,,
543,64.43366,,,
544,64.33751,,,
545,64.27464,,,
546,64.30546,,,
547,64.53197,,,
548,64.22958,,,
549,64.07649,,,
550,64.29133,,,
551,64.37253,,,
552,64.58307,,,
553,64.3114,,,
554,64.1876,,,
555,64.32799,,,
556,64.30208,,,
557,64.20214,,,
558,64.21412,,,
559,64.2519,,,
560,64.09431,,,
561,64.15954,,,
562,64.25088,,,
563,64.29184,,,
564,64.10967,,,
565,64.08366,,,
566,64.50954,,,
567,64.19517,,,
568,64.16599,,,
569,64.27945,,,
570,64.27095,,,
571,64.25784,,,
572,64.15483,,,
573,64.30198,,,
574,64.29112,,,
575,64.18575,,,
576,64.33864,,,
577,64.41339,,,
578,64.13711,,,
579,64.32082,,,
580,64.10977,,,
581,64.08724,,,
582,64.111,,,
583,64.17859,,,
584,64.10148,,,
585,64.16077,,,
586,64.12032,,,
587,64.36485,,,
588,64.41288,,,
589,64.18504,,,
590,64.27699,,,
591,64.24084,,,
592,64.36475,,,
593,64.12472,,,
594,64.2473,,,
595,64.27116,,,
596,64.44032,,,
597,64.41697,,,
598,64.10926,,,
599,64.29123,,,
600,64.31386,,,
601,64.43295,,,
602,64.35533,,,
603,64.22077,,,
604,64.37069,,,
605,64.24146,,,
606,64.37356,,,
607,64.10025,,,
608,64.10947,,,
609,64.12575,,,
610,64.28232,,,
611,64.56177,,,
612,64.23316,,,
613,64.26634,,,
614,64.18565,,,
615,64.13814,,,
616,64.39373,,,
617,64.2818,,,
618,64.16179,,,
619,64.17152,,,
620,64.12585,,,
621,64.50227,,,
622,64.20593,,,
623,64.18698,,,
624,64.34703,,,
625,64.19159,,,
626,64.29235,,,
627,64.26153,,,
628,64.32799,,,
629,64.26993,,,
630,64.19753,,,
631,64.3457,,,
632,64.49828,,,
633,64.29594,,,
634,64.33792,,,
635,64.41523,,,
636,64.18749,,,
637,64.33393,,,
638,64.12759,,,
639,64.24381,,,
640,64.25016,,,
641,64.4181,,,
642,64.1323,,,
643,64.14418,,,
644,64.12872,,,
645,64.62894,,,
646,64.25692,,,
647,64.25334,,,
648,64.24719,,,
649,64.12995,,,
